epoch,taille model,loss box,loss obj,cls,loss ,labels ? ,img-size,P (précision ?),R,mAP50,mAP50-95,?,?
227/299,15.8G,0.02765,0.005166,0,0.03281,43,640,0.7132,0.6547,0.7263,0.3655,0.05715,0.03261,0
228/299,15.8G,0.02727,0.004963,0,0.03223,31,640,0.7063,0.6625,0.708,0.3539,0.05741,0.03244,0
229/299,15.8G,0.024,0.004865,0,0.02886,41,640,0.7356,0.6257,0.6963,0.3581,0.05767,0.03243,0
230/299,15.8G,0.02641,0.004999,0,0.03141,55,640,0.7365,0.6514,0.7112,0.3648,0.05651,0.03216,0
231/299,15.8G,0.02609,0.005067,0,0.03116,43,640,0.6547,0.6683,0.6905,0.3567,0.05645,0.03247,0
232/299,15.8G,0.02602,0.005303,0,0.03132,56,640,0.625,0.6605,0.6707,0.3568,0.05547,0.03355,0
233/299,15.8G,0.02604,0.005207,0,0.03125,43,640,0.6659,0.5996,0.6653,0.3509,0.05593,0.03303,0
234/299,15.8G,0.02741,0.00519,0,0.0326,47,640,0.6318,0.6228,0.662,0.3568,0.056,0.03296,0
235/299,15.8G,0.02956,0.004794,0,0.03435,42,640,0.7146,0.6209,0.6878,0.3627,0.058,0.0321,0
236/299,15.8G,0.02493,0.004965,0,0.0299,45,640,0.7216,0.6238,0.6885,0.3613,0.05867,0.03231,0
237/299,15.8G,0.02765,0.005031,0,0.03268,25,640,0.7171,0.6228,0.6815,0.3585,0.05964,0.0331,0
238/299,15.8G,0.02634,0.005256,0,0.0316,50,640,0.7209,0.6371,0.6982,0.3651,0.05763,0.03358,0
239/299,15.8G,0.02814,0.005082,0,0.03322,40,640,0.7586,0.6325,0.7238,0.3661,0.05535,0.03426,0
240/299,15.8G,0.02664,0.005215,0,0.03186,33,640,0.7834,0.6267,0.7358,0.3557,0.05611,0.03386,0
241/299,15.8G,0.02474,0.004842,0,0.02959,50,640,0.7115,0.6518,0.7248,0.349,0.05654,0.03392,0
242/299,15.8G,0.02898,0.005043,0,0.03402,53,640,0.7604,0.6141,0.7316,0.3634,0.05572,0.03457,0
243/299,15.8G,0.02656,0.005515,0,0.03207,55,640,0.5864,0.7031,0.7022,0.3418,0.05635,0.03425,0
244/299,15.8G,0.03039,0.005196,0,0.03558,43,640,0.5625,0.677,0.6875,0.3346,0.0583,0.03336,0
245/299,15.8G,0.02819,0.005314,0,0.03351,37,640,0.6267,0.6306,0.6843,0.346,0.05736,0.03353,0
246/299,15.8G,0.02496,0.005295,0,0.03025,57,640,0.7663,0.5993,0.7092,0.35,0.05739,0.03303,0
247/299,15.8G,0.02537,0.005077,0,0.03044,45,640,0.7434,0.6083,0.7026,0.346,0.05797,0.03257,0
248/299,15.8G,0.02767,0.005225,0,0.03289,47,640,0.7016,0.6286,0.6885,0.3397,0.05846,0.03234,0
249/299,15.8G,0.02805,0.005174,0,0.03323,62,640,0.6679,0.5803,0.6762,0.3433,0.05779,0.03269,0
250/299,15.8G,0.02791,0.004939,0,0.03285,35,640,0.713,0.5774,0.7029,0.3602,0.05727,0.0327,0
251/299,15.8G,0.02468,0.004993,0,0.02967,44,640,0.7414,0.5638,0.6999,0.3565,0.05741,0.03351,0
252/299,15.8G,0.02645,0.005048,0,0.0315,55,640,0.6664,0.5816,0.6976,0.351,0.05819,0.03306,0
253/299,15.8G,0.02602,0.00506,0,0.03108,44,640,0.6099,0.6296,0.6839,0.341,0.05778,0.03315,0
254/299,15.8G,0.02531,0.004908,0,0.03022,30,640,0.6928,0.5445,0.6822,0.3387,0.05703,0.03322,0
255/299,15.8G,0.02431,0.005151,0,0.02947,48,640,0.6879,0.5522,0.6795,0.3425,0.05659,0.03356,0
256/299,15.8G,0.02543,0.005074,0,0.0305,45,640,0.7036,0.5578,0.6717,0.3436,0.05718,0.03394,0
257/299,15.8G,0.02543,0.005115,0,0.03055,55,640,0.7151,0.5778,0.6727,0.3503,0.05688,0.03447,0
258/299,15.8G,0.0271,0.004843,0,0.03194,51,640,0.6856,0.6035,0.6776,0.3557,0.05647,0.03459,0
259/299,15.8G,0.02725,0.004862,0,0.03211,46,640,0.7315,0.5919,0.6922,0.3621,0.05537,0.03449,0
260/299,15.8G,0.0246,0.004831,0,0.02944,46,640,0.8067,0.5771,0.7071,0.3714,0.05498,0.03403,0
261/299,15.8G,0.02865,0.004757,0,0.0334,42,640,0.7389,0.6228,0.7072,0.3727,0.05566,0.03358,0
262/299,15.8G,0.02384,0.004748,0,0.02858,51,640,0.7855,0.617,0.7185,0.3785,0.05563,0.03336,0
263/299,15.8G,0.02692,0.005011,0,0.03193,45,640,0.7863,0.6157,0.7305,0.3827,0.05542,0.03326,0
264/299,15.8G,0.02604,0.004844,0,0.03088,53,640,0.7487,0.6254,0.7248,0.3769,0.05591,0.03298,0
265/299,15.8G,0.02796,0.004853,0,0.03281,30,640,0.7676,0.6004,0.7258,0.377,0.05549,0.03311,0
266/299,15.8G,0.02395,0.004884,0,0.02883,57,640,0.7891,0.589,0.7135,0.3701,0.05515,0.03328,0
267/299,15.8G,0.02598,0.004945,0,0.03092,48,640,0.8443,0.5677,0.7139,0.3719,0.05532,0.03332,0
268/299,15.8G,0.02674,0.00486,0,0.0316,40,640,0.7652,0.6035,0.7055,0.3611,0.0557,0.03358,0
269/299,15.8G,0.02394,0.004928,0,0.02887,52,640,0.7622,0.6232,0.71,0.3685,0.05583,0.03331,0
270/299,15.8G,0.02659,0.005095,0,0.03169,53,640,0.7417,0.6315,0.7038,0.3674,0.05619,0.03301,0
271/299,15.8G,0.02372,0.004827,0,0.02855,32,640,0.7729,0.6257,0.7225,0.3807,0.05532,0.03348,0
272/299,15.8G,0.0233,0.005259,0,0.02855,35,640,0.7875,0.6092,0.7092,0.3737,0.05534,0.0337,0
273/299,15.8G,0.02232,0.004688,0,0.02701,39,640,0.7678,0.6205,0.7083,0.3678,0.05578,0.03339,0
274/299,15.8G,0.02321,0.004764,0,0.02797,34,640,0.7721,0.6257,0.7043,0.362,0.05632,0.03345,0
275/299,15.8G,0.02231,0.0048,0,0.02711,40,640,0.8008,0.5869,0.7036,0.3652,0.05634,0.03388,0
276/299,15.8G,0.02446,0.00474,0,0.0292,46,640,0.7898,0.614,0.7248,0.372,0.05556,0.03394,0
277/299,15.8G,0.02225,0.004782,0,0.02704,41,640,0.8076,0.6373,0.7436,0.379,0.05511,0.0338,0
278/299,15.8G,0.02713,0.004806,0,0.03194,49,640,0.8175,0.6509,0.7507,0.387,0.05499,0.03389,0
279/299,15.8G,0.02385,0.004986,0,0.02883,48,640,0.8318,0.6459,0.76,0.3991,0.05548,0.03355,0
280/299,15.8G,0.02537,0.004871,0,0.03024,50,640,0.8362,0.6325,0.7565,0.4016,0.05583,0.03373,0
281/299,15.8G,0.02485,0.004904,0,0.02976,45,640,0.8549,0.5928,0.7442,0.3891,0.05598,0.03412,0
282/299,15.8G,0.02749,0.004829,0,0.03232,43,640,0.8512,0.5899,0.738,0.3843,0.05562,0.03423,0
283/299,15.8G,0.02474,0.004572,0,0.02931,43,640,0.856,0.5804,0.7315,0.3773,0.05508,0.03378,0
284/299,15.8G,0.02534,0.004992,0,0.03034,45,640,0.7381,0.6219,0.7155,0.3671,0.05503,0.03348,0
285/299,15.8G,0.02563,0.005041,0,0.03067,71,640,0.6596,0.6344,0.6931,0.3638,0.05496,0.03374,0
286/299,15.8G,0.02619,0.004919,0,0.03111,47,640,0.6711,0.6277,0.6789,0.3583,0.05528,0.0339,0
287/299,15.8G,0.02686,0.00511,0,0.03197,47,640,0.6932,0.6098,0.6847,0.3615,0.05564,0.03392,0
288/299,15.8G,0.0249,0.005122,0,0.03002,59,640,0.8291,0.5725,0.7048,0.3607,0.05506,0.034,0
289/299,15.8G,0.0274,0.004884,0,0.03229,40,640,0.8035,0.6128,0.7122,0.3581,0.05497,0.03344,0
290/299,15.8G,0.02294,0.004943,0,0.02789,37,640,0.8015,0.6169,0.7081,0.3603,0.05499,0.03358,0
291/299,15.8G,0.0258,0.004675,0,0.03047,57,640,0.7945,0.617,0.7028,0.3663,0.0549,0.034,0
292/299,15.8G,0.02641,0.004755,0,0.03117,48,640,0.8181,0.6178,0.7088,0.372,0.05478,0.03398,0
293/299,15.8G,0.02483,0.004918,0,0.02974,61,640,0.8198,0.6335,0.723,0.3811,0.05502,0.03348,0
294/299,15.8G,0.02267,0.004387,0,0.02706,21,640,0.8088,0.647,0.7381,0.387,0.05467,0.03335,0
295/299,15.8G,0.02273,0.004685,0,0.02742,52,640,0.8035,0.6199,0.7379,0.3892,0.05415,0.03343,0
296/299,15.8G,0.02396,0.004967,0,0.02893,35,640,0.8051,0.6248,0.7423,0.3909,0.05397,0.03354,0
297/299,15.8G,0.0237,0.004562,0,0.02826,36,640,0.7959,0.6487,0.7604,0.392,0.05411,0.03324,0
298/299,15.8G,0.02359,0.004943,0,0.02853,54,640,0.8183,0.6451,0.7643,0.3952,0.05418,0.03278,0
299/299,15.8G,0.02484,0.004902,0,0.02974,48,640,0.8238,0.6538,0.7573,0.389,0.0541,0.0331,0
