epoch,taille model,loss box,loss obj,cls,loss ,labels ? ,img-size,P (précision ?),R,mAP50,mAP50-95,?,?
227/299,7.65G,0.03106,0.005648,0,0.03671,43,640,0.7145,0.4826,0.6249,0.3076,0.06202,0.03136,0
228/299,7.65G,0.03292,0.005857,0,0.03878,48,640,0.6396,0.5733,0.6547,0.3152,0.06218,0.03049,0
229/299,7.65G,0.03148,0.005809,0,0.03729,50,640,0.6811,0.589,0.6716,0.3311,0.06116,0.03149,0
230/299,7.65G,0.03254,0.005876,0,0.03841,36,640,0.5888,0.6354,0.6652,0.3236,0.05976,0.03138,0
231/299,7.65G,0.03167,0.006017,0,0.03769,62,640,0.7467,0.5029,0.6592,0.3234,0.05974,0.03226,0
232/299,7.65G,0.03169,0.005763,0,0.03745,37,640,0.6937,0.587,0.6876,0.3405,0.05953,0.03202,0
233/299,7.65G,0.03159,0.005897,0,0.03749,41,640,0.7242,0.6199,0.6949,0.3352,0.06019,0.03146,0
234/299,7.65G,0.03115,0.006065,0,0.03722,45,640,0.7073,0.646,0.6859,0.329,0.06039,0.0312,0
235/299,7.65G,0.03221,0.006261,0,0.03847,61,640,0.701,0.6315,0.698,0.3198,0.06146,0.02992,0
236/299,7.65G,0.03072,0.005923,0,0.03665,50,640,0.6648,0.6277,0.6976,0.3351,0.06089,0.03029,0
237/299,7.65G,0.03288,0.005936,0,0.03882,41,640,0.6932,0.5735,0.665,0.3337,0.06046,0.03151,0
238/299,7.65G,0.03069,0.005859,0,0.03655,45,640,0.5995,0.6161,0.6651,0.3254,0.06,0.03127,0
239/299,7.65G,0.03188,0.005979,0,0.03786,36,640,0.612,0.6025,0.6522,0.3236,0.05906,0.03236,0
240/299,7.65G,0.03257,0.005865,0,0.03844,43,640,0.5915,0.5967,0.6542,0.3084,0.05957,0.03118,0
241/299,7.65G,0.03119,0.005699,0,0.03689,30,640,0.7883,0.497,0.6739,0.3196,0.0589,0.03061,0
242/299,7.65G,0.02965,0.005968,0,0.03562,51,640,0.5691,0.5957,0.6501,0.3238,0.05973,0.03168,0
243/299,7.65G,0.03175,0.005855,0,0.03761,47,640,0.6323,0.5474,0.6512,0.3186,0.05994,0.03212,0
244/299,7.65G,0.03264,0.005705,0,0.03834,40,640,0.5894,0.6161,0.6687,0.3226,0.06079,0.03082,0
245/299,7.65G,0.03209,0.005879,0,0.03797,33,640,0.7012,0.5783,0.673,0.3287,0.05991,0.03219,0
246/299,7.65G,0.03028,0.005938,0,0.03622,39,640,0.6276,0.5819,0.6593,0.322,0.06018,0.0326,0
247/299,7.65G,0.03317,0.005825,0,0.039,55,640,0.5902,0.5841,0.6485,0.3177,0.06124,0.03218,0
248/299,7.65G,0.0313,0.005859,0,0.03716,39,640,0.6371,0.5155,0.6271,0.3109,0.06016,0.0319,0
249/299,7.65G,0.03068,0.00554,0,0.03622,42,640,0.5766,0.6044,0.6457,0.3199,0.05952,0.0319,0
250/299,7.65G,0.0307,0.005912,0,0.03661,47,640,0.6387,0.5851,0.6574,0.3306,0.05952,0.03179,0
251/299,7.65G,0.03234,0.00578,0,0.03812,30,640,0.6516,0.6286,0.6846,0.3408,0.06052,0.03047,0
252/299,7.65G,0.0321,0.005712,0,0.03781,54,640,0.5887,0.6092,0.6507,0.3317,0.05948,0.03096,0
253/299,7.65G,0.02979,0.00587,0,0.03566,44,640,0.5638,0.6275,0.6384,0.3178,0.05961,0.0311,0
254/299,7.65G,0.02983,0.005745,0,0.03558,45,640,0.5354,0.6196,0.5955,0.2941,0.05938,0.03299,0
255/299,7.65G,0.02997,0.005791,0,0.03576,48,640,0.5949,0.5936,0.6074,0.2978,0.05881,0.03324,0
256/299,7.65G,0.03196,0.005605,0,0.03757,36,640,0.626,0.5677,0.6401,0.3214,0.05915,0.03188,0
257/299,7.65G,0.03116,0.005897,0,0.03706,49,640,0.6477,0.5957,0.6634,0.3258,0.05808,0.0331,0
258/299,7.65G,0.03048,0.006262,0,0.03674,65,640,0.6059,0.5948,0.651,0.3278,0.05788,0.03419,0
259/299,7.65G,0.03038,0.006091,0,0.03647,40,640,0.5596,0.5967,0.6253,0.3177,0.05857,0.03389,0
260/299,7.65G,0.03077,0.005676,0,0.03645,40,640,0.6776,0.4696,0.6193,0.3082,0.05931,0.03251,0
261/299,7.65G,0.0318,0.005931,0,0.03773,46,640,0.6441,0.5609,0.6591,0.3077,0.05932,0.03163,0
262/299,7.65G,0.03043,0.005644,0,0.03607,49,640,0.6415,0.6257,0.6801,0.3357,0.05925,0.03245,0
263/299,7.65G,0.03134,0.005921,0,0.03726,42,640,0.6357,0.6083,0.6709,0.3288,0.05925,0.0321,0
264/299,7.65G,0.03043,0.005709,0,0.03614,50,640,0.5853,0.5996,0.6437,0.3073,0.05953,0.03185,0
265/299,7.65G,0.03007,0.006109,0,0.03618,62,640,0.5841,0.5986,0.6435,0.3216,0.05871,0.03214,0
266/299,7.65G,0.03174,0.005483,0,0.03723,45,640,0.5514,0.6083,0.6382,0.3227,0.05866,0.03245,0
267/299,7.65G,0.03163,0.00565,0,0.03728,43,640,0.5647,0.6238,0.6568,0.3226,0.05896,0.03141,0
268/299,7.65G,0.02951,0.005627,0,0.03514,31,640,0.6801,0.5963,0.6873,0.3267,0.05931,0.03171,0
269/299,7.65G,0.03077,0.005444,0,0.03622,43,640,0.7564,0.5556,0.6725,0.3159,0.05956,0.03206,0
270/299,7.65G,0.03067,0.005861,0,0.03654,31,640,0.7186,0.5455,0.6589,0.3175,0.05892,0.03227,0
271/299,7.65G,0.03052,0.005425,0,0.03595,53,640,0.6842,0.4757,0.6265,0.3135,0.05778,0.03369,0
272/299,7.65G,0.02834,0.005926,0,0.03426,41,640,0.7748,0.4525,0.6325,0.3077,0.0593,0.03297,0
273/299,7.65G,0.03007,0.00569,0,0.03576,54,640,0.6325,0.5977,0.6657,0.3192,0.05918,0.03116,0
274/299,7.65G,0.03103,0.00547,0,0.0365,40,640,0.5636,0.6509,0.6791,0.3253,0.05799,0.03156,0
275/299,7.65G,0.02955,0.00563,0,0.03518,49,640,0.6349,0.5822,0.6719,0.3164,0.05857,0.03234,0
276/299,7.65G,0.02965,0.005341,0,0.03499,38,640,0.6639,0.5754,0.6646,0.316,0.05928,0.03263,0
277/299,7.65G,0.03042,0.005533,0,0.03595,39,640,0.7273,0.5783,0.6811,0.3204,0.06027,0.03135,0
278/299,7.65G,0.02997,0.005314,0,0.03529,44,640,0.6888,0.5764,0.6818,0.3262,0.06031,0.03127,0
279/299,7.65G,0.02923,0.005591,0,0.03482,37,640,0.7957,0.558,0.6892,0.3402,0.05949,0.0314,0
280/299,7.65G,0.03101,0.005748,0,0.03675,41,640,0.7751,0.5551,0.6915,0.3423,0.05996,0.031,0
281/299,7.65G,0.0298,0.005805,0,0.0356,42,640,0.7562,0.5579,0.6853,0.3365,0.05967,0.03139,0
282/299,7.65G,0.03017,0.005922,0,0.03609,43,640,0.6011,0.5641,0.63,0.3261,0.0582,0.03393,0
283/299,7.65G,0.02992,0.005948,0,0.03587,60,640,0.5908,0.5822,0.6384,0.3245,0.05806,0.03383,0
284/299,7.65G,0.03018,0.005678,0,0.03585,41,640,0.6193,0.5793,0.6527,0.3328,0.05864,0.03315,0
285/299,7.65G,0.02958,0.005822,0,0.0354,46,640,0.625,0.569,0.6545,0.3339,0.05928,0.03254,0
286/299,7.65G,0.03112,0.005409,0,0.03653,45,640,0.6068,0.5812,0.6441,0.3177,0.05876,0.03238,0
287/299,7.65G,0.03071,0.005519,0,0.03623,49,640,0.6301,0.6064,0.6648,0.3169,0.05906,0.0308,0
288/299,7.65G,0.02989,0.005644,0,0.03554,47,640,0.6686,0.6044,0.6824,0.33,0.05883,0.03083,0
289/299,7.65G,0.0318,0.005454,0,0.03725,32,640,0.7209,0.5397,0.6769,0.3347,0.0584,0.03218,0
290/299,7.65G,0.03046,0.005846,0,0.03631,59,640,0.6369,0.5406,0.6434,0.3239,0.05943,0.03239,0
291/299,7.65G,0.03092,0.005666,0,0.03658,46,640,0.6163,0.584,0.6445,0.3298,0.05911,0.0325,0
292/299,7.65G,0.02852,0.005659,0,0.03418,55,640,0.584,0.5974,0.6351,0.3133,0.05875,0.03223,0
293/299,7.65G,0.03079,0.005699,0,0.03649,43,640,0.5522,0.5812,0.6224,0.3087,0.05852,0.03217,0
294/299,7.65G,0.0289,0.005426,0,0.03433,27,640,0.5963,0.5048,0.6122,0.3032,0.05929,0.03256,0
295/299,7.65G,0.0307,0.005665,0,0.03636,36,640,0.6077,0.5164,0.6209,0.312,0.0603,0.03231,0
296/299,7.65G,0.02879,0.0054,0,0.03419,50,640,0.5531,0.5967,0.6382,0.3229,0.05876,0.03222,0
297/299,7.65G,0.02988,0.005834,0,0.03571,35,640,0.5749,0.6044,0.6592,0.3247,0.05831,0.03201,0
298/299,7.65G,0.03049,0.005627,0,0.03611,50,640,0.6255,0.5606,0.6586,0.329,0.05887,0.03197,0
299/299,7.65G,0.02848,0.005549,0,0.03403,39,640,0.689,0.5397,0.667,0.3371,0.05896,0.03189,0
